Sample_ID,Sample_Longitude_avg,Sample_Latitude_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_avg,mean.error_avg,predict.error_avg,pca.dist_avg,mean.error.scaled_avg,pca.dist.scaled_avg,combined.metric_avg,Sample_Longitude_std,Sample_Latitude_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_std,mean.error_std,predict.error_std,pca.dist_std,mean.error.scaled_std,pca.dist.scaled_std,combined.metric_std,best_worst_metric
CM_103-2,-88.455436,33.487858,-71.67864490245171,75.34325501171088,934.69744744027,3.65633917785728,0.176530256207412,0.2581242090767139,0.0455667327616478,0.0,0.0,33.85294851679299,17.47994684807207,210.35139337164208,0.0,0.0558788789567098,0.0,0.0144236914347941,0.003255164614166577
S19S_0051-M,-147.50249,65.15298,-64.71025103537228,75.49758877549203,934.7101581891104,4.956002097237157,0.1773323365522634,0.3498756705283458,0.0620442701575814,0.0,0.0,25.208134442056554,17.36117545146708,210.3402845464432,0.0,0.0576897409711422,0.0,0.020184236804885,0.00328550526094924
S19S_0035-U,-110.75954299999998,32.327329,-75.10836900978757,75.21127802994859,934.6869555273196,4.059199015957795,0.1766197712853192,0.2865646441731669,0.0506129819123235,0.0,0.0,30.98557616335329,17.281932939472508,210.3343542170143,0.0,0.0574249880292215,0.0,0.0164559712612422,0.0033077288390099225
CM_103-1,-88.455436,33.487858,-70.53262128254124,75.39407223728759,934.7016615154802,3.65633917785728,0.17664598458468,0.2581242090767139,0.0455966050574979,0.0,0.0,34.50424098908216,17.523727474537104,210.35446096445665,0.0,0.0559085343881698,0.0,0.0144313462195846,0.003317790302685765
S19S_0010-U,-81.8403,31.667905,-68.7727461252483,75.46483185622458,934.7076954686772,4.07054260378745,0.1768980933479109,0.2873654600970162,0.0508344019852072,0.0,0.0,31.15882669317836,17.60638096402038,210.359764256715,0.0,0.0563882377738606,0.0,0.0162040318919454,0.0033355186963482156
S19S_0010-D,-81.840062,31.667875,-68.7727461252483,75.46483185622458,934.7076954686772,4.07054260378745,0.1768980933479109,0.2873654600970162,0.0508344019852072,0.0,0.0,31.15882669317836,17.60638096402038,210.359764256715,0.0,0.0563882377738606,0.0,0.0162040318919454,0.0033355186963482156
CM_091-3,-85.032366,30.423663,-87.56997257176035,74.87551188653505,934.6598165124268,4.442847358201675,0.1755581071523404,0.3136488177380844,0.0550635927526674,0.0,0.0,28.55558207812395,17.353490388814503,210.34113893348817,0.0,0.055968357927948,0.0,0.0175544092948428,0.003336432852698095
CM_103-3,-88.455436,33.487858,-70.35923156481788,75.40229653818184,934.7023464120708,3.65633917785728,0.1766647791175511,0.2581242090767139,0.0456014563814302,0.0,0.0,34.70466582127761,17.530399120638425,210.3549108082053,0.0,0.0559096056301348,0.0,0.0144316227330695,0.0033370623557903638
CM_077-3,-105.658917,35.776694,-47.91226689722327,75.95684255609007,934.7470628005264,4.891932397657476,0.1785291564318952,0.3453525834389583,0.0616555053929329,0.0,0.0,25.95049208303793,17.323791566634277,210.33869303186523,0.0,0.0584284326050786,0.0,0.0201784101464529,0.003338535690607407
S19S_0071-M,-105.45890260000002,40.0128376,-89.88458997247581,74.78591854862972,934.6530663374537,3.5128979846889985,0.1755022561185935,0.2479977840558052,0.0435241706142055,0.0,0.0,36.21285577106738,17.52891299888442,210.353596549046,0.0,0.0573178089180431,0.0,0.0142146895986087,0.003345478875791084
CM_105-1,-107.05596,38.85626,-49.85031845725443,75.93016070577771,934.7451956568784,4.734411605208903,0.1783386582653069,0.3342321900656738,0.0596065203253872,0.0,0.0,26.89984234645447,17.50925480543357,210.35256493342848,0.0,0.0582927691227435,0.0,0.0194833198888872,0.0033492358110380625
CM_105-3,-107.05596,38.85626,-49.83739647925348,75.93049793973334,934.7452229636574,4.734411605208903,0.1783394794769064,0.3342321900656738,0.0596067948007386,0.0,0.0,26.900740581177327,17.509078689744907,210.3525507040348,0.0,0.0582921948543083,0.0,0.0194831279498904,0.0033493476481210377
CM_105-2,-107.05596,38.85626,-49.58535826474871,75.9364614894332,934.745701046228,4.734411605208903,0.1783555905464992,0.3342321900656738,0.0596121796388129,0.0,0.0,26.919925643263152,17.499572714852206,210.3517910861416,0.0,0.0582732489417235,0.0,0.0194767956160344,0.0033517363348704713
S19S_0075-M,-119.465591,46.694842,-78.12571408846313,75.1967000240214,934.686056648992,4.020821137210183,0.1760924644116607,0.2838553059209169,0.0499847803559401,0.0,0.0,32.24938413719353,17.668929735497613,210.3651520641525,0.0,0.0557581449331068,0.0,0.0158272452875698,0.0034100924938623395
CM_077-2,-105.658917,35.776694,-47.24577822423922,75.97338620232111,934.7483938982856,4.891932397657476,0.1785589890886468,0.3453525834389583,0.0616658081780129,0.0,0.0,26.56298897376794,17.32622967994697,210.3389598800277,0.0,0.0583988320549423,0.0,0.0201681875199922,0.0034173335308774486
CM_077-1,-105.658917,35.776694,-47.2755115915913,75.97231358289375,934.7483063179392,4.891932397657476,0.1785572646949085,0.3453525834389583,0.0616652126541805,0.0,0.0,26.56326110641235,17.325631174542497,210.33891256450624,0.0,0.058399544945073,0.0,0.0201684337184405,0.0034173685407933698
S19S_0098-M,-111.580451,41.950345,-86.3192116316613,74.84543129612528,934.6575600602312,4.575526358927654,0.1757339689499722,0.3230154712287904,0.0567647907912808,0.0,0.0,28.49595294254505,17.302191433275965,210.3361583691192,0.0,0.0572943102860719,0.0,0.018506948635784,0.0034288953103373604
S19S_0098-D,-111.58053300000002,41.950204,-86.35719988666303,74.84448283584004,934.6574844470229,4.575526358927654,0.1757326602517833,0.3230154712287904,0.0567643680615186,0.0,0.0,28.50249417319333,17.301231429800342,210.33607773760303,0.0,0.0572955576730337,0.0,0.0185073515610713,0.0034296824114088335
S19S_0075-D,-119.465555,46.694742,-80.25790972506499,75.12805444677231,934.6805311006544,4.020821137210183,0.1759324303944821,0.2838553059209169,0.0499393538510361,0.0,0.0,32.55838001698257,17.647783457242273,210.36340380196293,0.0,0.0557346742265788,0.0,0.0158205830029881,0.003442766126506621
S19S_0075-U,-119.465706,46.694858,-80.38472903581143,75.1236971394223,934.6801794084488,4.020821137210183,0.1759227918792021,0.2838553059209169,0.0499366179073326,0.0,0.0,32.584709497089456,17.64560386603348,210.3632282165551,0.0,0.0557336292251154,0.0,0.015820286373778,0.0034455502405256
CM_109-1,-111.580198,41.950688,-84.56118957971452,74.8975009277764,934.6618637840088,4.582994580684242,0.1758761099778604,0.3235427004436846,0.0569034315657674,0.0,0.0,28.67744243888708,17.44144220833756,210.34700394222693,0.0,0.0575374809706955,0.0,0.0186158319699859,0.0034563661204378105
S19S_0098-U,-111.580465,41.950373,-85.19670939860038,74.88598714188399,934.660873717072,4.575526358927654,0.1757592490143634,0.3230154712287904,0.0567729566431928,0.0,0.0,29.3457987999008,17.417036906964405,210.345314983162,0.0,0.0572697160850488,0.0,0.018499004328351,0.003531156585146179
S19S_0051-U,-147.80559,64.85568,-70.95792238297854,75.33401914054134,934.6970416802556,4.17699834594569,0.1771155234505424,0.2948808471849213,0.0522279756046967,0.0,0.0,32.735478792087434,17.243144839460495,210.33017553261772,0.0,0.0578323778374805,0.0,0.0170536605714347,0.003595944495934132
CM_078-4,-75.185,39.96766,-248.1703017697755,71.53350239081767,934.3972387939262,2.649990631674224,0.1681928354414491,0.1870796724778881,0.0314654605675136,0.0,0.0,52.24984805654463,16.092303697589454,210.24473682160715,0.0,0.0544395777086117,0.0,0.0101845383675616,0.0036413242176039557
CM_115-4,-92.161779,34.675166,-138.5984837181847,73.55682844350099,934.5549400176894,4.579329492365794,0.172533624903757,0.3232839585771956,0.0557773532465595,0.0,0.0,30.372024738244026,17.102249887979646,210.32135641369155,0.0,0.0552778642973406,0.0,0.0178704467917373,0.0036576792373923398
CM_079-3,-81.64963,26.72027,-144.2362896947882,73.39197560898228,934.5424519034624,4.703912666881634,0.1724698088747034,0.3320790762678397,0.0572736148152023,0.0,0.0,29.6518126665148,17.079945379293292,210.31721033507745,0.0,0.0568206197814649,0.0,0.018868938929995,0.003668094170816289
SSS038-2,-120.6364,46.029,-69.19634121731181,75.33178724039428,934.69673349277,3.773867576222568,0.1768157239134021,0.2664212853041637,0.0471074724269947,0.0,0.0,37.06426383519809,17.406179400581223,210.34423757257375,0.0,0.057552930345925,0.0,0.0153333256757823,0.0036785106231033674
CM_115-6,-92.161779,34.675166,-138.51603643886375,73.56088046226735,934.5552665614816,4.579329492365794,0.1725393691571276,0.3232839585771956,0.0557792102715282,0.0,0.0,30.61703656572861,17.109047731226497,210.32187172005013,0.0,0.0552685798087517,0.0,0.0178674452655129,0.0036871858205730613
CM_115-5,-92.161779,34.675166,-138.51603643886375,73.56088046226735,934.5552665614816,4.579329492365794,0.1725393691571276,0.3232839585771956,0.0557792102715282,0.0,0.0,30.61703656572861,17.109047731226497,210.32187172005013,0.0,0.0552685798087517,0.0,0.0178674452655129,0.0036871858205730613
S19S_0090-D,-75.930606,37.291383,-121.41981767070465,74.1759553588295,934.605025558324,2.3213367418775164,0.1736754547622507,0.1638779066577172,0.0284615699642646,0.0,0.0,60.9671823281117,17.671176167351334,210.36269812704737,0.0,0.0547589723286368,0.0,0.0089737857559448,0.0037218961281839246
S19S_0090-M,-75.930615,37.291374,-121.41981767070465,74.1759553588295,934.605025558324,2.3213367418775164,0.1736754547622507,0.1638779066577172,0.0284615699642646,0.0,0.0,60.9671823281117,17.671176167351334,210.36269812704737,0.0,0.0547589723286368,0.0,0.0089737857559448,0.0037218961281839246
S19S_0100-U,-106.95145,38.922389,-67.80080460076944,75.4266214571418,934.7046951623792,3.8149885387310873,0.1769647928908776,0.2693242752642485,0.0476609145926234,0.0,0.0,37.13250407886474,17.600702333920726,210.35887491048337,0.0,0.0575071988496691,0.0,0.0154880846526641,0.003725438977379542
S19S_0100-M,-106.95074300000002,38.922712,-67.80080460076944,75.4266214571418,934.7046951623792,3.8149885387310873,0.1769647928908776,0.2693242752642485,0.0476609145926234,0.0,0.0,37.13250407886474,17.600702333920726,210.35887491048337,0.0,0.0575071988496691,0.0,0.0154880846526641,0.003725438977379542
CM_078-5,-75.185,39.96766,-257.64522598284395,71.44321165897671,934.3903130419206,2.649990631674224,0.1679808484550687,0.1870796724778881,0.0314258021115319,0.0,0.0,53.57303525694864,16.018171599206926,210.23916364420344,0.0,0.0543325868661661,0.0,0.0101645225557987,0.0037335379517384644
S19S_0039-M,-84.358455,35.966319,-235.47198140338116,73.58574884707575,934.5610845784316,0.816001102865817,0.1723660016067894,0.0576067014128597,0.0099294367882907,0.0,0.0,173.99753052424342,15.766786747520015,210.19787065444595,0.0,0.0529418037881624,0.0,0.0030498026830828,0.0037339096870827103
S19S_0059-M,-117.39130070000002,48.16841972,-145.38707084326433,73.49795969178923,934.5508094181988,2.6262599193290828,0.1727075653296796,0.1854043707465792,0.0320207374731229,0.0,0.0,54.37639277341323,17.17740437506097,210.3250075098644,0.0,0.056862293725855,0.0,0.0105425177874493,0.0037555891763576942
CM_078-6,-75.185,39.96766,-260.79947802622326,71.43288762082732,934.3895285996048,2.649990631674224,0.1679570938783918,0.1870796724778881,0.0314213581131074,0.0,0.0,54.10037574169878,16.006161270842142,210.23822484675136,0.0,0.0543186964100092,0.0,0.0101619239338103,0.003770288636179989
CM_015-2,-106.04683500000002,39.480297,-82.21057837906034,74.95141933345458,934.6663251843886,3.870625559134647,0.176067086531997,0.2732520459628821,0.0481106916215919,0.0,0.0,37.18668517474381,17.275814005709528,210.33264794667124,0.0,0.0575486148381845,0.0,0.0157252767468637,0.003785285195370851
CM_015-1,-106.04683500000002,39.480297,-82.21057837906034,74.95141933345458,934.6663251843886,3.870625559134647,0.176067086531997,0.2732520459628821,0.0481106916215919,0.0,0.0,37.18668517474381,17.275814005709528,210.33264794667124,0.0,0.0575486148381845,0.0,0.0157252767468637,0.003785285195370851
CM_015-3,-106.04683500000002,39.480297,-82.21057837906034,74.95141933345458,934.6663251843886,3.870625559134647,0.176067086531997,0.2732520459628821,0.0481106916215919,0.0,0.0,37.18668517474381,17.275814005709528,210.33264794667124,0.0,0.0575486148381845,0.0,0.0157252767468637,0.003785285195370851
CM_098-4,-83.23854,30.15526,-162.30918547778725,73.02631069001923,934.5136735642924,3.596018346267173,0.1711896309583944,0.2538657783930018,0.0434591889160635,0.0,0.0,40.17505837478673,16.934291038334926,210.3060877178225,0.0,0.054664398764414,0.0,0.0138774201427134,0.0037993420500411217
CM_098-5,-83.23854,30.15526,-162.7261683441038,73.02026945684503,934.5132096814434,3.596018346267173,0.1711743970780681,0.2538657783930018,0.0434553215551765,0.0,0.0,40.36763946031746,16.930863412107804,210.3057713498424,0.0,0.0546544659207474,0.0,0.0138748985336243,0.003817554379926837
CM_098-6,-83.23854,30.15526,-162.8126900400488,73.0188787103622,934.5131009967132,3.596018346267173,0.1711688642591324,0.2538657783930018,0.0434539169617906,0.0,0.0,40.46517005839839,16.931639428753964,210.3058339076025,0.0,0.0546455425535572,0.0,0.0138726331960666,0.003826777816492821
CM_084-3,-105.751041,39.844312,-47.56036583679348,75.99613665903169,934.7504988645372,5.864873487681288,0.1786163685502251,0.414038675490136,0.0739540846553931,0.0,0.0,25.03471052801113,17.4092252308319,210.34455063178757,0.0,0.0586102763215212,0.0,0.0242669211782734,0.0038612791635404147
CM_092-2,-85.013591,29.945472,-71.48947324800842,75.39200189295465,934.7015657390054,4.328331147103755,0.176689401745627,0.3055643909444423,0.0539899894307403,0.0,0.0,33.97077256861989,17.56021747117355,210.3571523237162,0.0,0.0560161433295191,0.0,0.0171165387195411,0.003866837153389068
S19S_0027-U,-105.91164,39.89071,-44.7048356214245,76.10146195966112,934.7592205739196,5.194581166132229,0.1787235267177677,0.3667184825502023,0.0655412205139603,0.0,0.0,28.324233494937737,17.55854799081173,210.3562077451961,0.0,0.0583703083764798,0.0,0.02140547091381,0.003869355935294902
S19S_0027-M,-105.91152,39.89078,-44.95607004622802,76.09392200075195,934.7586102819184,5.194581166132229,0.178699992365144,0.3667184825502023,0.0655325900318783,0.0,0.0,28.33750100291889,17.559405264920837,210.35626188609768,0.0,0.0583515772690725,0.0,0.0213986018705251,0.0038711684013149495
S19S_0027-D,-105.91125,39.89064,-45.05461454169361,76.09085374706352,934.7583581325588,5.194581166132229,0.178690448140605,0.3667184825502023,0.0655290899883382,0.0,0.0,28.366199549543268,17.560035802551596,210.356326289324,0.0,0.0583441613743172,0.0,0.0213958823248537,0.003875088891934235
CM_076-1,-94.8625,39.76778,-95.21428721535764,74.69059093191909,934.6452202935194,3.7718039069043394,0.1748752817985017,0.2662755977777467,0.0465650201974479,0.0,0.0,39.23191197577064,17.573781180079767,210.35844243873387,0.0,0.0551330554403617,0.0,0.0146805872946959,0.0038915136593991218
CM_092-1,-85.013591,29.945472,-71.5084611566999,75.39411923172926,934.7017529147946,4.328331147103755,0.1766906239698713,0.3055643909444423,0.0539903628989471,0.0,0.0,34.27445513384566,17.564614361318995,210.35743848837876,0.0,0.0560063014019059,0.0,0.0171135313769242,0.003901404840175687
S19S_0017-U,-96.44389,38.94684,-180.9406490381087,72.80451810999762,934.4958494085412,1.6273210170097356,0.1703961129430478,0.1148829279770794,0.0195756043708104,0.0,0.0,91.36170963001368,16.869859669852524,210.30347003057065,0.0,0.0528802935658619,0.0,0.0060750429571337,0.003909916028346751
S19S_0017-D,-96.44355,38.94668,-184.86687040801405,72.71041178630529,934.488420122322,1.6273210170097356,0.1701626915688441,0.1148829279770794,0.0195487882398894,0.0,0.0,91.95132853184448,16.82711784558291,210.3005512142863,0.0,0.0527938332915792,0.0,0.0060651101476704,0.0039351493608251005
CM_092-3,-85.013591,29.945472,-71.52374708919277,75.39527070702584,934.701857455065,4.328331147103755,0.1766899248605694,0.3055643909444423,0.0539901492760391,0.0,0.0,34.5731650415636,17.56491349424072,210.35740589796717,0.0,0.0559913600173207,0.0,0.0171089658218436,0.003935406497539114
S19S_0017-M,-96.44379,38.94667,-181.28245392936876,72.80681205528984,934.496043944089,1.6273210170097356,0.1703966113969316,0.1148829279770794,0.019575661634652,0.0,0.0,92.20332505839798,16.8813456983283,210.30431362366207,0.0,0.0528784224856982,0.0,0.006074828001966,0.003945933805011284
CM_084-1,-105.751041,39.844312,-46.39876424165073,76.02732521110705,934.7530200845932,5.864873487681288,0.1786887383890432,0.414038675490136,0.0739840485676028,0.0,0.0,25.68625035689369,17.413727086657765,210.3449971289225,0.0,0.0586201340739578,0.0,0.0242710026690356,0.003961770725552528
S19S_0090-U,-75.930807,37.291396,-129.3521761650905,73.88598494140979,934.58200489046,2.3213367418775164,0.1730249021990126,0.1638779066577172,0.0283549587720304,0.0,0.0,64.97429985519199,17.387157918018108,210.3392845225929,0.0,0.0545021306488099,0.0,0.0089316950791123,0.00396652077114272
CM_084-2,-105.751041,39.844312,-46.38273823291829,76.02914901940046,934.753173514336,5.864873487681288,0.1786846505411049,0.414038675490136,0.0739823560404568,0.0,0.0,25.72775908245668,17.423160819570093,210.3457531915828,0.0,0.0586089402772319,0.0,0.0242663680042656,0.003968172907712459
S19S_0041-M,-120.858255,44.300038,-143.2564640115387,73.66068087756723,934.5637988504636,1.9572595409359224,0.1722701555610852,0.138175384280954,0.0238034949447926,0.0,0.0,77.11923692281887,17.391930653574892,210.3417574230301,0.0,0.0537996622195066,0.0,0.0074337890013658,0.003969548582152735
CM_079-2,-81.64963,26.72027,-153.44509387899538,73.20151818414874,934.5274935699048,4.703912666881634,0.1722129638416612,0.3320790762678397,0.0571883219538857,0.0,0.0,32.27596672556336,16.899248983258445,210.30271434031297,0.0,0.0570581313336025,0.0,0.0189478115468317,0.003992716625287343
CM_102-2,-106.52276000000002,35.86754,-57.58064342571557,75.72949846837841,934.7292250311588,4.116518594421361,0.1777294391806905,0.2906111973335303,0.0516501651217173,0.0,0.0,36.94182459385026,17.637653432956007,210.3617710825785,0.0,0.0579150284328977,0.0,0.0168307557564898,0.003999248608974586
CM_091-1,-85.032366,30.423663,-79.21650204036442,75.14384454968601,934.681566296272,4.442847358201675,0.1761166106806117,0.3136488177380844,0.0552387667240123,0.0,0.0,34.23993897112603,17.504747278071083,210.35260839102196,0.0,0.0558756744055667,0.0,0.0175253392176241,0.0040005928418864155
S19S_0025-U,-97.78338,33.37834,-193.47376934838755,72.66840719246677,934.485782235284,2.17043727222386,0.1701005049629475,0.1532249545217854,0.0260636421370803,0.0,0.0,70.2240576660136,17.28055178990845,210.33421087816265,0.0,0.0536454814022825,0.0,0.008219826448164,0.004008326943707461
CM_079-1,-81.64963,26.72027,-154.36494725755057,73.18480932821,934.5262017421752,4.703912666881634,0.1721802199138066,0.3320790762678397,0.0571774483805703,0.0,0.0,32.482597215152296,16.89865042264236,210.30258315437956,0.0,0.0570707350247499,0.0,0.0189519969689456,0.004018277966271735
CM_102-1,-106.52276000000002,35.86754,-57.598007315506585,75.7294010864782,934.7292247167022,4.116518594421361,0.1777313031487746,0.2906111973335303,0.051650706811714,0.0,0.0,37.14461963046301,17.63762317934857,210.3617311461452,0.0,0.0579242911332811,0.0,0.0168334476009388,0.0040212027971338665
S19S_0020-D,-88.15755,31.85294,-122.62387249747913,73.95613217919724,934.5865169007902,4.334060135642965,0.1734450742346741,0.305968836638225,0.0530687875842137,0.0,0.0,35.67831123713503,17.293452353952677,210.3366755441299,0.0,0.055338492093628,0.0,0.016931854047201,0.0040665788885793095
CM_102-3,-106.52276000000002,35.86754,-57.576536234123886,75.7311747270854,934.7293869616918,4.116518594421361,0.1777403880689796,0.2906111973335303,0.0516533469912524,0.0,0.0,37.5969029789277,17.638194284412716,210.3616874592579,0.0,0.0579470673583208,0.0,0.0168400666269683,0.004070166094753738
CM_110-1,-111.79637599999998,41.739155,-124.15029519766794,73.711405638465,934.5667179382316,4.345816263607608,0.1731436300184934,0.306798776390821,0.0531202538295387,0.0,0.0,35.72077344388428,16.671100803780643,210.28871792315337,0.0,0.0561287269159707,0.0,0.0172202247381943,0.004082462402874951
CM_110-3,-111.79637599999998,41.739155,-124.17641093665476,73.71050715781003,934.5666469795708,4.345816263607608,0.1731404036392086,0.306798776390821,0.053119263980322,0.0,0.0,35.78024783958939,16.671241790101696,210.2887295637541,0.0,0.056125287037939,0.0,0.0172191693878232,0.004089259623679289
CM_091-2,-85.032366,30.423663,-79.9483711922633,75.13012549318809,934.6805119382086,4.442847358201675,0.1760730695640261,0.3136488177380844,0.0552251101042722,0.0,0.0,35.2759410645798,17.51293373103389,210.3530504087772,0.0,0.0558257459232499,0.0,0.017509679208174,0.004121639277242085
S19S_0041-D,-120.858196,44.299994,-146.94563104769227,73.59566455173346,934.5585737233378,1.9572595409359224,0.1721151699938969,0.138175384280954,0.0237820797544883,0.0,0.0,80.16047072499566,17.34269506476968,210.33820014952968,0.0,0.0537228829222774,0.0,0.0074231799924663,0.004126089619241936
S19S_0059-D,-117.3915976,48.16874998,-145.8282324309127,73.54399161922221,934.5546122486548,2.6262599193290828,0.1728202571832982,0.1854043707465792,0.0320416310353313,0.0,0.0,59.80422368476924,17.25775751357168,210.33068914088247,0.0,0.0570756575338822,0.0,0.0105820763700166,0.004130470664115287
SSS013-3,-119.474,46.2554,-125.3315373402553,74.01664620036989,934.5918394690874,2.751870391607015,0.1731316051487136,0.1942720119120508,0.0336346252578033,0.0,0.0,57.126405123099296,17.561350449439313,210.3562447933504,0.0,0.054145589263141,0.0,0.0105189725623139,0.004134232055421816
CM_116-2,-107.305985,44.847593,-121.84103125191044,73.77207616284517,934.5715456974506,4.287465226697005,0.1732849743568157,0.3026794060264496,0.0524497931116295,0.0,0.0,36.96144380616839,16.7374609902456,210.29378879831,0.0,0.0562798546733883,0.0,0.017034752983796,0.004167537509271496
S19S_0020-M,-88.1575,31.853020000000004,-128.91349664619247,73.84512730797745,934.5778177453988,4.334060135642965,0.1731279819858635,0.305968836638225,0.0529717672377382,0.0,0.0,36.60864028067033,17.36281843986375,210.34200308375028,0.0,0.055297349929629,0.0,0.0169192658271454,0.004172616879635767
