Sample_ID,Sample_Longitude_avg,Sample_Latitude_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_avg,mean.error_avg,predict.error_avg,pca.dist_avg,mean.error.scaled_avg,pca.dist.scaled_avg,combined.metric_avg,Sample_Longitude_std,Sample_Latitude_std,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_std,mean.error_std,predict.error_std,pca.dist_std,mean.error.scaled_std,pca.dist.scaled_std,combined.metric_std,best_worst_metric
CM_086-4,-121.433908,38.257823,-688.4017488749622,78.36065987429896,934.9565874193372,5.045818414636911,0.1821742726136239,0.356216374922346,0.0648934589945403,0.0,0.0,187.7166902874029,17.957975548456083,210.3369491669145,0.0,0.050880885481091,0.0,0.0181246045789132,0.02490946986809858
S19S_0067-D,-85.35412,42.3921,-1566.7004700448033,136.46044183792094,942.461233987509,1.279325654825067,0.3040738870917888,0.0903157247563643,0.0274626534921797,0.0,0.0,755.7116206461465,56.95366659436767,213.0161158588948,0.0,0.1010587174877077,0.0,0.009127191312851,0.025425364550564114
S19S_0024-D,-96.6227,34.44205,-1454.0023067486752,130.1869242815918,941.3082996386778,2.26243906738433,0.2961203814218355,0.1597199456739333,0.0472963312336399,0.0,0.0,437.50507197430886,45.962124316741885,211.65811474009263,0.0,0.1012670346227217,0.0,0.0161743652685014,0.02603094668729001
CM_035-2,-92.785556,45.084433,-1793.2588196704833,158.2428480266389,946.2544376278812,1.4537379514023523,0.3419650010338425,0.102628596707606,0.0350953881792182,0.0,0.0,727.258645359243,76.45187663438138,217.13895968037872,0.0,0.1197631060257007,0.0,0.0122911195087618,0.02780385404632336
CM_027-2,-95.28318,29.33381,-2551.8167920918045,222.8402535852989,959.467712388973,2.6436434583283583,0.5126041117770506,0.1866315851916494,0.0956681179567083,0.0,0.0,404.4556165977642,71.29745895095067,213.91882858438973,0.0,0.1690107052210569,0.0,0.0315427358297644,0.028119249962602583
S19S_0013-U,-78.1474,38.8944,-1251.2215453136755,118.71421800611508,939.882540431474,1.6909033635390731,0.2701286493314858,0.1193716097187838,0.0322456917018603,0.0,0.0,656.3057025646492,34.50545230382438,209.00849444652545,0.0,0.0771171196795489,0.0,0.0092055947130238,0.029184680613849445
S19S_0044-U,-79.810168,33.130796,-1297.7227867021638,113.66271909286424,939.0566411740904,1.8266264669786896,0.2592886098014121,0.1289531657573893,0.0334360870787245,0.0,0.0,611.9940081400134,42.297291443571936,211.43070697710223,0.0,0.0693113615952846,0.0,0.008937919500667,0.029398616655219468
SSS020-2,-121.0983,46.9891,-476.33049097207424,87.47582415546839,936.0844567678164,2.0409075142214568,0.2044971573717589,0.1440806260801713,0.0294640784657383,0.0,0.0,549.2031916059195,33.4092557544214,210.64220969443025,0.0,0.0779108157493804,0.0,0.0112254391115876,0.02947720869175944
S19S_0013-M,-78.1474,38.8945,-1490.2909771288455,135.5350294115495,942.2771177924658,1.6909033635390731,0.3091423410520846,0.1193716097187838,0.0369028188836206,0.0,0.0,663.1118819061834,48.601115814515566,211.18737179972075,0.0,0.1128027996864079,0.0,0.013465451779352,0.029487338612259398
SSS024-2,-120.7125,46.8331,-2037.1126398613324,171.48245637552597,949.3953739295184,1.0515024501468324,0.378568724148013,0.0742322375150756,0.0281020034467344,0.0,0.0,1101.386174455362,78.53978453208127,213.79367285291133,0.0,0.1181779173295324,0.0,0.0087726112282428,0.030456492635884243
SSS020-3,-121.0983,46.9891,-552.2268168201895,91.44515542362454,936.606877742788,2.0409075142214568,0.2138228202138133,0.1440806260801713,0.0308077258066341,0.0,0.0,601.2353631958773,39.69246681376101,211.02493811806804,0.0,0.0889971543314334,0.0,0.0128227657154265,0.032269914932518455
S19S_0044-D,-79.811134,33.131027,-1335.9785901784542,119.63572037726384,940.0184463871876,1.8266264669786896,0.2743207372157811,0.1289531657573893,0.0353745274968758,0.0,0.0,696.1364997686242,43.91044433010679,210.6708774979055,0.0,0.0839478830734788,0.0,0.0108253452809562,0.03344060533959006
S19S_0013-D,-78.1476,38.8952,-1255.683557028237,120.4589672329818,940.3290396546656,1.6909033635390731,0.2801769935029137,0.1193716097187838,0.033445178720612,0.0,0.0,752.3370302504594,34.9242920723618,207.9531246327438,0.0,0.1079687478557446,0.0,0.0128884032308617,0.03345501319892738
CM_114-2,-96.78201,46.9316,-555.1623111249465,74.92859009762526,934.6881870199052,4.30868650818576,0.1741304543340921,0.3041775510927093,0.0529665751700049,0.0,0.0,296.6603526415444,18.35718922197685,210.3072639100475,0.0,0.0508313366899685,0.0,0.0154617515131236,0.0336150982163334
CM_023-2,-123.27687,44.55596,-2430.59576443102,205.97453313603856,954.8118593547558,2.047908313925596,0.4660138542753722,0.1445748570031335,0.067373886343341,0.0,0.0,644.173756196027,60.11315476190617,214.8454485490736,0.0,0.1100601319725263,0.0,0.015911927841674,0.03469313257913412
CM_023-3,-123.27687,44.55596,-2430.59576443102,205.97453313603856,954.8118593547558,2.047908313925596,0.4660138542753722,0.1445748570031335,0.067373886343341,0.0,0.0,644.173756196027,60.11315476190617,214.8454485490736,0.0,0.1100601319725263,0.0,0.015911927841674,0.03469313257913412
CM_023-1,-123.27687,44.55596,-2430.59576443102,205.97453313603856,954.8118593547558,2.047908313925596,0.4660138542753722,0.1445748570031335,0.067373886343341,0.0,0.0,644.173756196027,60.11315476190617,214.8454485490736,0.0,0.1100601319725263,0.0,0.015911927841674,0.03469313257913412
CM_086-6,-121.433908,38.257823,-527.8586780814677,75.46121911087027,934.7216132985714,5.045818414636911,0.1750349718524381,0.356216374922346,0.0623503231579103,0.0,0.0,262.0936186085786,18.536966392537277,210.3695551086964,0.0,0.0512616928924721,0.0,0.018260254414539,0.034779076305658824
CM_114-3,-96.78201,46.9316,-551.4782272153553,75.16876405152684,934.7135909275992,4.30868650818576,0.1742320619396156,0.3041775510927093,0.0529974819226255,0.0,0.0,311.80752078659646,18.965826538954055,210.33104767633088,0.0,0.0496534760379451,0.0,0.0151034727444626,0.03533145006571745
CM_114-1,-96.78201,46.9316,-553.1922219847886,75.2252041179806,934.7187380846902,4.30868650818576,0.1743535787466049,0.3041775510927093,0.0530344446073921,0.0,0.0,313.58148485006376,19.01696703767445,210.33266997189463,0.0,0.0497102500131168,0.0,0.0151207421131962,0.035532461005314604
S19S_0061-D,-89.6407,43.1095,-1640.0087683109757,142.42851135813493,943.3202294218704,1.929812171088584,0.3309034551459064,0.1362377000868874,0.0450815256798827,0.0,0.0,738.6286888188752,42.506316095709145,209.73419723388585,0.0,0.110996947984022,0.0,0.015121968910007,0.03748618050742133
S19S_0061-M,-89.6405,43.1095,-1640.0087683109757,142.42851135813493,943.3202294218704,1.929812171088584,0.3309034551459064,0.1362377000868874,0.0450815256798827,0.0,0.0,738.6286888188752,42.506316095709145,209.73419723388585,0.0,0.110996947984022,0.0,0.015121968910007,0.03748618050742133
SSS023-3,-120.6423,46.8986,-2445.918323914992,206.27962233617035,955.9674568886724,1.8102353142041523,0.4780612110732294,0.1277960101599531,0.0610943153873938,0.0,0.0,814.3702603065234,73.47138423176567,213.61023733221955,0.0,0.1539128535849099,0.0,0.0196694486004845,0.03876920695790227
S19S_0024-U,-96.62259,34.44251,-1740.1172093389423,155.58612637357515,946.1214753523394,2.26243906738433,0.3559039883777835,0.1597199456739333,0.0568449656888357,0.0,0.0,661.9884591819128,64.3989704477788,211.67154210743536,0.0,0.1541177892039466,0.0,0.024615684919041,0.03938739775244831
S19S_0054-D,-77.0237,37.57261,-2115.221508839599,190.1056655766945,952.3926067746028,2.206561062895171,0.4370628612720743,0.155775162377871,0.0680835381839942,0.0,0.0,685.045467929106,60.263486871529366,210.5222659703904,0.0,0.1595874947549173,0.0,0.0248597679089248,0.039752580608802136
S19S_0054-U,-77.02396,37.5728,-1935.151721425142,174.02965484044884,949.1041902685008,2.206561062895171,0.3972555581360923,0.155775162377871,0.0618825490741615,0.0,0.0,698.353068941565,53.06508422103943,209.6359965318858,0.0,0.1286998060745108,0.0,0.0200482331892574,0.04052480888666631
CM_080-4,-92.590164,30.189567,-382.0842894589792,76.48863132602905,934.8607296979652,3.4370347869954587,0.175501812683645,0.2426421190175986,0.0425841317209892,0.0,0.0,449.9700115969422,24.47428781180337,210.70167111672177,0.0,0.0522558363946344,0.0,0.012679466873831,0.0406721825246442
CM_080-6,-92.590164,30.189567,-375.2968986231705,76.5659035549704,934.8665477797874,3.4370347869954587,0.1757059662404367,0.2426421190175986,0.0426336679726141,0.0,0.0,452.6041848264538,24.456805836241315,210.7021424719697,0.0,0.0522985365845177,0.0,0.0126898277383867,0.04091028189044859
CM_080-5,-92.590164,30.189567,-375.33977105682254,76.56611268690828,934.8665754676146,3.4370347869954587,0.1757058538082006,0.2426421190175986,0.0426336406918181,0.0,0.0,452.6105705396022,24.457585486958735,210.7021809108363,0.0,0.0522982372824136,0.0,0.01268975511509,0.04091085908644838
SSS023-2,-120.6423,46.8986,-1968.4789425222284,170.28705755462715,949.1392639080084,1.8102353142041523,0.3804583696617483,0.1277960101599531,0.0486210616747319,0.0,0.0,931.5661246163356,77.45036926299986,213.59801216270512,0.0,0.1336780833994866,0.0,0.0170835257042838,0.044348475921293894
CM_069-1,-111.84597,40.66522,-1073.8985863867124,107.6744755851872,938.30655744741,3.960911705072733,0.2505112330679545,0.2796259185379398,0.0700494336506986,0.0,0.0,435.4525071809077,42.37396402100817,211.66338790091112,0.0,0.1033850835985756,0.0,0.0289091489643734,0.045359257400811814
SSS023-1,-120.6423,46.8986,-1889.4846196024675,166.72353811864926,948.3480446368476,1.8102353142041523,0.3696838094215343,0.1277960101599531,0.0472441158648045,0.0,0.0,959.5966954691452,76.22578872764052,213.9385022973838,0.0,0.1302904757311159,0.0,0.0166506029602788,0.04568290947751399
S19S_0054-M,-77.0237,37.57267,-1669.3557449435873,154.1420242452498,946.116947601686,2.206561062895171,0.3494127718425748,0.155775162377871,0.054429831270679,0.0,0.0,798.8526505229063,58.27362270752265,208.7246325356373,0.0,0.1334850475430754,0.0,0.0207936549560404,0.04635671042458964
CM_027-3,-95.28318,29.33381,-2547.7999678893584,225.92800339395663,960.848733101866,2.6436434583283583,0.512536069860584,0.1866315851916494,0.0956554191859787,0.0,0.0,676.5578693657893,88.5073222204194,217.03564122077933,0.0,0.193789612523876,0.0,0.0361672625790064,0.047036804687972326
S19S_0044-M,-79.810626,33.130966,-1966.8978092517875,171.68329048032643,950.0219280736198,1.8266264669786896,0.3985899017825818,0.1289531657573893,0.0513994296737907,0.0,0.0,999.0077800016276,98.53747673714032,219.0961625786028,0.0,0.2109132795485005,0.0,0.0271979350980524,0.04798976194082356
CM_008-2,-117.611779,33.94849,-3438.119739140937,297.6310507586365,979.9779766551756,4.021937970883145,0.6838089781165634,0.2839341503044602,0.1941567211720876,0.0,0.0,456.5076578128122,81.99608229374695,215.5331521777449,0.0,0.1895911760651382,0.0,0.0538314094812783,0.04828513105706733
CM_008-3,-117.611779,33.94849,-3438.119739140937,297.6310507586365,979.9779766551756,4.021937970883145,0.6838089781165634,0.2839341503044602,0.1941567211720876,0.0,0.0,456.5076578128122,81.99608229374695,215.5331521777449,0.0,0.1895911760651382,0.0,0.0538314094812783,0.04828513105706733
CM_008-1,-117.611779,33.94849,-3438.119739140937,297.6310507586365,979.9779766551756,4.021937970883145,0.6838089781165634,0.2839341503044602,0.1941567211720876,0.0,0.0,456.5076578128122,81.99608229374695,215.5331521777449,0.0,0.1895911760651382,0.0,0.0538314094812783,0.04828513105706733
SSS014-1,-119.9999,46.232,-2825.936890630726,242.61779366567072,963.2836081345924,3.764016509150532,0.5780260169344825,0.2657258359016766,0.153596446522832,0.0,0.0,499.2195403103081,70.6113107715575,218.4951102997435,0.0,0.224569238997739,0.0,0.0596738487504776,0.049416624269043634
SSS014-3,-119.9999,46.232,-2825.936890630726,242.61779366567072,963.2836081345924,3.764016509150532,0.5780260169344825,0.2657258359016766,0.153596446522832,0.0,0.0,499.2195403103081,70.6113107715575,218.4951102997435,0.0,0.224569238997739,0.0,0.0596738487504776,0.049416624269043634
S19S_0087-M,-116.7744702,43.1233625,-318.8518012620072,76.27639140943563,934.8259231727518,4.426397791785693,0.1755389213256946,0.312487538350632,0.0548537254097915,0.0,0.0,435.65456496713017,22.92952739799172,210.6139819846883,0.0,0.0527942927817932,0.0,0.016497558590345,0.05071339540134223
CM_035-3,-92.785556,45.084433,-2084.326494574738,182.8906531125129,952.64141504526,1.4537379514023523,0.3801798033805648,0.102628596707606,0.0390173197175208,0.0,0.0,1334.8620604750265,112.12507720651271,223.03166514898072,0.0,0.1427604410419026,0.0,0.0146513037294893,0.051033164250785634
CM_069-2,-111.84597,40.66522,-1069.479399518718,109.8910417088482,938.832030440694,3.960911705072733,0.2545855586912681,0.2796259185379398,0.0711887206955404,0.0,0.0,516.6165695095887,51.86103257031288,212.4505851246132,0.0,0.116740510213665,0.0,0.0326436723990838,0.05381377662885862
CM_117-3,-123.76292119999998,45.7124168,-193.8720976614308,76.57731761992622,934.8214200728656,6.690298069088352,0.1816682827412594,0.4723106401148831,0.0858038629100958,0.0,0.0,306.0585721271681,15.596412443902963,210.08616679787167,0.0,0.0606404020043622,0.0,0.0286411070875041,0.05384929153860861
SSS030-1,-120.6704,46.3656,-520.4311886714975,79.67838647946328,935.2671319765902,3.5652791178381227,0.1801950249580103,0.2516957009904653,0.0453543131218007,0.0,0.0,592.4866398635426,32.26040813107472,211.05911222471832,0.0,0.0551232394331962,0.0,0.0138742823900036,0.055552304071271395
CM_006-1,-119.8217832,38.9745676,-2799.954230016036,235.5057692457792,962.0436530187802,5.300289259968263,0.5609848314254658,0.3741810883936852,0.2099099147951288,0.0,0.0,402.0334083436354,46.07196673485077,209.167654322452,0.0,0.17628103215964,0.0,0.0659610284766563,0.05603917001901517
CM_006-2,-119.8217832,38.9745676,-2799.954230016036,235.5057692457792,962.0436530187802,5.300289259968263,0.5609848314254658,0.3741810883936852,0.2099099147951288,0.0,0.0,402.0334083436354,46.07196673485077,209.167654322452,0.0,0.17628103215964,0.0,0.0659610284766563,0.05603917001901517
CM_006-3,-119.8217832,38.9745676,-2799.954230016036,235.5057692457792,962.0436530187802,5.300289259968263,0.5609848314254658,0.3741810883936852,0.2099099147951288,0.0,0.0,402.0334083436354,46.07196673485077,209.167654322452,0.0,0.17628103215964,0.0,0.0659610284766563,0.05603917001901517
S19S_0035-M,-110.75882099999998,32.42728,-168.36282206405397,77.13846518487738,934.8669418996806,7.16224171250568,0.1831604298091172,0.5056281398762894,0.0926110674233256,0.0,0.0,310.46143917693723,15.510284714391116,210.08281992523737,0.0,0.0615380826128629,0.0,0.0311153862430953,0.05847720665327979
SSS001-3,-120.5731,46.0417,-3031.085932878309,259.7875797117652,968.4157266580872,2.556035404012306,0.5845612100450679,0.1804467761164877,0.1054821857953854,0.0,0.0,888.061522611803,87.03682828124687,221.13116212213637,0.0,0.1527860566836819,0.0,0.0275697513641213,0.05969526681928786
S19S_0066-U,-106.643074,35.198601,-779.2619392317107,104.21266411902428,938.9887787384274,2.833763641383626,0.251156541431785,0.2000533766320758,0.0502447141766624,0.0,0.0,806.9571380516343,59.21401641358647,210.41408604084967,0.0,0.1716035475507439,0.0,0.0343298691295693,0.06013732005623761
S19S_0066-M,-106.643131,35.198511,-842.6279040262625,108.98718070154648,939.7340036713456,2.833763641383626,0.2605141594753061,0.2000533766320758,0.052116737263502,0.0,0.0,857.3388219981599,66.38797198040908,211.5432468378193,0.0,0.1777203552669086,0.0,0.0355535571673972,0.06389194258771407
S19S_0066-D,-106.643178,35.19845,-837.7281798801083,107.97358828440149,939.6853004661986,2.833763641383626,0.2598676908534319,0.2000533766320758,0.0519874090328094,0.0,0.0,860.5347199856155,65.17350848809953,210.82724827730289,0.0,0.1834663961063662,0.0,0.0367030720395965,0.0641301122885271
S19S_0008-U,-119.02825400000002,36.961273,-169.10135185868452,77.13133584531894,934.8661171268602,8.214588337477513,0.1829434918662939,0.579919973054794,0.106092584873651,0.0,0.0,310.6001816122225,15.792901442320144,210.105043812268,0.0,0.0613979859363249,0.0,0.0356059183498121,0.06709922261972914
S19S_0008-M,-119.02828100000002,36.961369,-164.5700461826467,77.2408677622399,934.8746960092492,8.214588337477513,0.1831995654222838,0.579919973054794,0.1062410870433407,0.0,0.0,310.7542549336991,15.805380832162104,210.10827839003312,0.0,0.061397950996468,0.0,0.0356058980874912,0.06713250721101255
CM_034-2,-84.37418,46.49794,-1317.365329772737,122.38401536552048,940.3585963336023,3.833355063535029,0.2703606451157108,0.2706208849215845,0.073165237029184,0.0,0.0,689.5549512710633,49.56616754122189,211.98883172562304,0.0,0.0759053908738843,0.0,0.0205415840486093,0.0695149008768099
CM_034-3,-84.37418,46.49794,-1309.597877440488,121.752152079912,940.2869573809824,3.833355063535029,0.270857753093915,0.2706208849215845,0.0732997648301473,0.0,0.0,689.6252823367307,49.35662671256517,211.8887275270324,0.0,0.0804112261336871,0.0,0.021760957173928,0.06952199103989179
SSS001-1,-120.5731,46.0417,-2852.8427642124097,245.45646737964563,965.3832660807068,2.556035404012306,0.5505592244418036,0.1804467761164877,0.0993466371117172,0.0,0.0,1036.232002181522,97.04135801417068,221.8357898951683,0.0,0.1783274328669604,0.0,0.0321786103539724,0.06965524829291674
SSS014-2,-119.9999,46.232,-2659.8571945062386,231.21772036387048,961.5488106878232,3.764016509150532,0.5236866201431394,0.2657258359016766,0.1391570648880595,0.0,0.0,706.9289548980848,77.35592338490018,215.5141660246597,0.0,0.1863748478954068,0.0,0.0495246122480548,0.06997731404382092
CM_052-3,-121.92897,45.792488,-204.2665121738987,78.88009961253114,935.0261911971756,5.907333923305616,0.1818989492968333,0.4170362273663286,0.0758584515766504,0.0,0.0,460.1784983928718,22.481315924821352,210.64350297585344,0.0,0.0534200438981292,0.0,0.0222780935730194,0.07149041572831082
CM_052-2,-121.92897,45.792488,-203.98800246524632,78.90737159551395,935.028664038867,5.907333923305616,0.1819495031938178,0.4170362273663286,0.0758795343831275,0.0,0.0,460.8122766134084,22.50691585747255,210.6453896562673,0.0,0.0534108369922947,0.0,0.0222742539597445,0.0715888754969092
CM_051-1,-121.928947,45.792427,-204.1163692644944,78.92874875647014,935.0307122628656,5.908487141198253,0.1819831334667963,0.4171176403430657,0.0759083752139072,0.0,0.0,461.3440409575074,22.542181626521423,210.64795743586996,0.0,0.0533910875287593,0.0,0.0222703644453461,0.07168547860014328
CM_051-2,-121.928947,45.792427,-204.1035390185259,78.93590229906243,935.0313949803884,5.908487141198253,0.1819956065891319,0.4171176403430657,0.0759135779732636,0.0,0.0,461.5633681090663,22.55177061209597,210.6485949706057,0.0,0.0533886742878377,0.0,0.0222693578399873,0.07171955852842603
CM_051-3,-121.928947,45.792427,-204.10522960616933,78.96460159928937,935.0341656848336,5.908487141198253,0.1820434422200574,0.4171176403430657,0.0759335310587595,0.0,0.0,462.4961034765086,22.592791888944003,210.6512769711636,0.0,0.053375493438564,0.0,0.0222638598752406,0.07186449067295664
CM_050-3,-121.92941,45.79232,-204.6625438850984,78.95468355098251,935.0335037363332,5.90886216689472,0.1820183193745559,0.4171441157892907,0.0759278708929518,0.0,0.0,462.6232566367792,22.600123039394614,210.65119738158825,0.0,0.053361611021045,0.0,0.0222594820464659,0.07188881090232604
CM_050-2,-121.92941,45.79232,-205.0968801707477,78.95252445346033,935.0335169143656,5.90886216689472,0.1820040113588658,0.4171441157892907,0.0759219023883981,0.0,0.0,462.8537539714024,22.61401654629888,210.65172427562865,0.0,0.0533464837544423,0.0,0.0222531717962146,0.07192462877154143
CM_034-1,-84.37418,46.49794,-1253.5115394705797,119.11675686855509,940.0490455443498,3.833355063535029,0.264516679663806,0.2706208849215845,0.0715837379271384,0.0,0.0,725.988479842755,50.89437154673749,211.7610377542509,0.0,0.0832306204036351,0.0,0.0225239441462042,0.07318781066099038
SSS001-2,-120.5731,46.0417,-2555.3172370877987,225.054071820104,960.8757231811928,2.556035404012306,0.4905768633672654,0.1804467761164877,0.0885230134319616,0.0,0.0,1145.095194638741,102.0912718780598,221.8062246650813,0.0,0.1768135976294999,0.0,0.0319054436658011,0.07697300405089694
SSS026-1,-120.1991,46.3147,-1736.034018050263,155.2662072394685,945.9582693168198,3.5583104615185333,0.3394970939012883,0.2512037392732059,0.0852829394603903,0.0,0.0,879.2697686015617,75.59494198964764,215.88150006337477,0.0,0.1316470506057569,0.0,0.0330702313764551,0.08228031731158897
SSS026-2,-120.1991,46.3147,-1843.0853798620487,163.0596044658462,947.5386124144244,3.5583104615185333,0.3589623479691931,0.2512037392732059,0.0901726840681509,0.0,0.0,912.0295804066666,73.21751509486758,213.7350201880936,0.0,0.1347256522156597,0.0,0.0338435876125952,0.08534591538699988
SSS026-3,-120.1991,46.3147,-1907.5318021605449,165.8569395997079,948.4670448128812,3.5583104615185333,0.3701534251083746,0.2512037392732059,0.0929839244920082,0.0,0.0,963.3811016622682,69.32894438184955,210.22553472537027,0.0,0.1474720659277628,0.0,0.0370455343993987,0.09015128867995835
S19S_0050-U,-149.5972,68.62722,-703.0084930828077,97.38317275447812,937.8335718871192,5.261200526956688,0.2217181741091343,0.3714215664233147,0.0823509115321318,0.0,0.0,861.1946140426033,63.74634873291758,213.80044529705063,0.0,0.1333699093673696,0.0,0.0495364606509639,0.11915606126845422
CM_040-1,-91.191226,30.438365,-2741.305068780028,231.9728619285468,962.4934665984788,7.325662939914674,0.5445885570332315,0.5171650824353254,0.2816421859914261,0.0,0.0,697.4115461796205,75.48309862841722,211.0195359552031,0.0,0.2200045108302392,0.0,0.1137786509796641,0.13435877785040168
SSS025-3,-120.1377,46.2752,-3217.897419034859,277.89712958840687,976.2911052029144,4.417667744532429,0.6368907532128218,0.3118712288583131,0.1986279018529793,0.0,0.0,1267.6827351650795,98.2832401909236,211.6254149286488,0.0,0.2320356710983112,0.0,0.0723652498843936,0.14727655060348951
CM_032-1,-96.798,46.804,-3820.783778767144,326.1816200268449,990.1221095762209,4.166991666706777,0.7388527786786373,0.2941744121310644,0.2173515818191915,0.0,0.0,1364.1229419070405,116.27077313846644,225.46326899983973,0.0,0.2101027515772895,0.0,0.0618068534323682,0.14948792857334617
CM_040-2,-91.191226,30.438365,-2657.4554582088795,227.8456703109578,961.9454768168712,7.325662939914674,0.5256511127234698,0.5171650824353254,0.2718484010438537,0.0,0.0,776.2250186133914,85.68462556758038,212.688804949656,0.0,0.2250043580132598,0.0,0.116364397360235,0.14954246944879182
SSS025-1,-120.1377,46.2752,-3429.72821778964,293.76256341139936,980.8830189888369,4.417667744532429,0.6855086409360196,0.3118712288583131,0.2137904222417085,0.0,0.0,1312.58070813637,95.49774998329842,210.56390230913505,0.0,0.2552173017553963,0.0,0.0795949335243583,0.15249269688747225
SSS025-2,-120.1377,46.2752,-3429.72821778964,293.76256341139936,980.8830189888369,4.417667744532429,0.6855086409360196,0.3118712288583131,0.2137904222417085,0.0,0.0,1312.58070813637,95.49774998329842,210.56390230913505,0.0,0.2552173017553963,0.0,0.0795949335243583,0.15249269688747225
