,Sample_ID,gid,Sample_Longitude,Sample_Latitude
604,SSS020-2,185,-121.0983,46.9891
605,SSS020-3,185,-121.0983,46.9891
606,SSS021-1,186,-121.1082,47.3543
607,SSS021-2,186,-121.1082,47.3543
608,SSS021-3,186,-121.1082,47.3543
609,SSS022-1,187,-121.1073,47.4636
610,SSS022-2,187,-121.1073,47.4636
611,SSS022-3,187,-121.1073,47.4636
612,SSS023-1,188,-120.6423,46.8986
613,SSS023-2,188,-120.6423,46.8986
614,SSS023-3,188,-120.6423,46.8986
615,SSS024-1,189,-120.7125,46.8331
616,SSS024-2,189,-120.7125,46.8331
617,SSS024-3,189,-120.7125,46.8331
618,SSS025-1,190,-120.1377,46.2752
619,SSS025-2,190,-120.1377,46.2752
620,SSS025-3,190,-120.1377,46.2752
621,SSS026-1,191,-120.1991,46.3147
622,SSS026-2,191,-120.1991,46.3147
623,SSS026-3,191,-120.1991,46.3147
624,SSS027-1,192,-120.4197,46.2354
625,SSS027-2,192,-120.4197,46.2354
626,SSS027-3,192,-120.4197,46.2354
627,SSS028-1,193,-120.8717,46.2902
628,SSS028-2,193,-120.8717,46.2902
629,SSS028-3,193,-120.8717,46.2902
630,SSS029-1,194,-120.7891,46.3111
631,SSS029-2,194,-120.7891,46.3111
632,SSS029-3,194,-120.7891,46.3111
633,SSS030-1,195,-120.6704,46.3656
634,SSS030-2,195,-120.6704,46.3656
635,SSS030-3,195,-120.6704,46.3656
636,SSS031-1,196,-121.094,46.6674
637,SSS031-2,196,-121.094,46.6674
638,SSS031-3,196,-121.094,46.6674
639,SSS032-1,197,-121.2901,46.6399
640,SSS032-2,197,-121.2901,46.6399
641,SSS032-3,197,-121.2901,46.6399
642,SSS033-1,198,-121.2631,46.6382
643,SSS033-2,198,-121.2631,46.6382
644,SSS033-3,198,-121.2631,46.6382
645,SSS034-1,199,-121.0977,47.3966
646,SSS034-2,199,-121.0977,47.3966
647,SSS034-3,199,-121.0977,47.3966
648,SSS035-1,200,-121.104,47.3956
649,SSS035-2,200,-121.104,47.3956
650,SSS035-3,200,-121.104,47.3956
651,SSS036-1,201,-120.7743,46.8674
652,SSS036-2,201,-120.7743,46.8674
653,SSS036-3,201,-120.7743,46.8674
654,SSS037-1,202,-120.6496,46.0168
655,SSS037-2,202,-120.6496,46.0168
656,SSS037-3,202,-120.6496,46.0168
657,SSS038-1,203,-120.6364,46.029
658,SSS038-2,203,-120.6364,46.029
659,SSS038-3,203,-120.6364,46.029
660,SSS039-1,204,-120.6115,46.0284
661,SSS039-2,204,-120.6115,46.0284
662,SSS039-3,204,-120.6115,46.0284
663,SSS040-1,205,-120.9404,46.6833
664,SSS040-2,205,-120.9404,46.6833
665,SSS040-3,205,-120.9404,46.6833
666,SSS041-1,206,-120.8135,46.7239
667,SSS041-2,206,-120.8135,46.7239
668,SSS041-3,206,-120.8135,46.7239
669,SSS042-1,207,-120.8041,46.7298
670,SSS042-2,207,-120.8041,46.7298
671,SSS042-3,207,-120.8041,46.7298
672,SSS043-1,208,-121.2466,46.9006
673,SSS043-2,208,-121.2466,46.9006
674,SSS043-3,208,-121.2466,46.9006
675,SSS044-1,209,-121.158,46.9754
676,SSS044-2,209,-121.158,46.9754
677,SSS044-3,209,-121.158,46.9754
678,SSS045-1,210,-121.1579,46.976
679,SSS045-2,210,-121.1579,46.976
680,SSS045-3,210,-121.1579,46.976
681,SSS046-1,211,-120.8346,47.1683
682,SSS046-2,211,-120.8346,47.1683
683,SSS046-3,211,-120.8346,47.1683
684,SSS047-1,212,-120.9213,47.1857
685,SSS047-2,212,-120.9213,47.1857
686,SSS047-3,212,-120.9213,47.1857
687,SSS048-1,213,-120.7334,47.0822
688,SSS048-2,213,-120.7334,47.0822
689,SSS048-3,213,-120.7334,47.0822
